"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","score","label","id"
"1",-0.276708445046097,0.0524665012490004,0.154440447455272,-0.193912010872737,-0.0216324159409851,0.0645945272408426,0.106013731565326,0.188257164787501,-0.22120876959525,-0.0474094322416931,0,"TRAIN","P_1"
"2",-0.0170946782454848,-0.263098537921906,0.0692844437435269,0.0363702864851803,-0.0797222596593201,-0.124151370953768,-0.180947443237528,0.27608105330728,0.0106869875453413,-0.174765022238716,0,"TRAIN","P_2"
"3",-0.216683634091169,-0.0528555761557072,-0.142833809135482,-0.150885633425787,-0.179759052814916,0.050862962147221,-0.0669544884003699,-0.142283464316279,0.100781330373138,0.275239469250664,0,"TRAIN","P_3"
"4",-0.0904162768274546,0.599882351234555,0.424534611403942,-0.00151922274380922,0.402911772485822,0.166460691019893,0.380549477413297,-0.104865589179099,-0.137515472713858,-0.0964755350723863,1,"TRAIN","P_4"
"5",-0.0590401282534003,0.0176464701071382,-0.445413522422314,0.354419338982552,-0.228156202938408,-0.0196368461474776,0.0339615005068481,0.456836316268891,0.217304971534759,0.156838461291045,1,"TRAIN","P_5"
"6",-0.174420415889472,-0.0977766634896398,0.109456997830421,-0.402430503163487,-0.141240101307631,0.119217955507338,0.134493884630501,0.673815321642905,0.322889907285571,0.167719588149339,1,"TRAIN","P_6"
"7",-0.0728906118310988,-0.114847893361002,-0.372022666968405,-0.419111779890954,-0.479165361262858,0.389579008799046,-0.104532862547785,-0.207615077029914,-0.0262043331749737,0.410401463042945,1,"TRAIN","P_7"
"8",-0.0921866812277585,0.109612210653722,0.0552032983396202,-0.182496738154441,-0.112527929246426,0.312086918391287,0.0267415186390281,-0.0336084223818034,-0.0497200842946768,-0.238200645660982,0,"TRAIN","P_8"
"9",0.3652069196105,0.349879781249911,-0.0212645824067295,-0.228832330089062,-0.124837665818632,-0.271086500957608,0.384728447068483,0.243017286527902,-0.342648323625326,-0.368940213229507,1,"TRAIN","P_9"
"10",0.142242182977498,-0.223061435855925,0.458732940256596,0.0352537781000137,-0.00686924671754241,-0.348893136717379,-0.390660277567804,0.091260323766619,-0.552889966871589,-0.131770517677069,1,"TRAIN","P_10"
"11",-0.114793776534498,0.102013332303613,-0.117657822556794,0.117006977554411,0.102584406966344,0.0476099387742579,-0.131323888897896,-0.167060351697728,0.176904042484239,0.0642681468743831,0,"TRAIN","P_11"
"12",0.107689081225544,0.0708464477211237,-0.335335127543658,-0.411843062378466,0.107927310280502,0.0796493194065988,-0.698156719561666,-0.285136780235916,0.0521270409226418,0.251213098410517,1,"TRAIN","P_12"
"13",-0.198588393628597,0.218227164819837,0.167970852460712,-0.582539325580001,0.262016410473734,0.520389083307236,-0.219231267925352,0.13816416496411,-0.0471913781948388,0.201736317481846,1,"TRAIN","P_13"
"14",0.114285967312753,-0.649554639589041,0.194553247652948,-0.119822670705616,0.155601125210524,-0.310253193601966,0.262088918592781,-0.0926767196506262,0.27172977430746,0.336922763381153,1,"TRAIN","P_14"
"15",-0.1328752823174,0.652006434742361,-0.340457438025624,0.301361572928727,0.333135935943574,-0.0377598097547889,-0.168304498307407,-0.0866133929230273,-0.347348833456635,0.0800843979232013,1,"TRAIN","P_15"
"16",0.148874648846686,0.148789891507477,0.0884271692484617,0.142228830605745,-0.092048391699791,-0.0295008611865342,-0.277127823326737,-0.635474562644958,0.503851988352835,-0.287621075753123,1,"TRAIN","P_16"
"17",0.514794296585023,0.202733405865729,0.415451780427247,0.156542999204248,-0.55363843915984,0.193190779071301,0.0508257197216153,-0.186922336462885,-0.330291648861021,-0.043321717530489,1,"TRAIN","P_17"
"18",-0.0309399762190878,-0.22185292863287,0.25541942473501,-0.132673248415813,0.139744255458936,-0.0626212381757796,0.148281064582989,0.0158247207291424,0.158070854842663,-0.145535555901006,0,"TRAIN","P_18"
"19",0.233988214982674,-0.0221486643422395,0.0558128843549639,-0.00704814516939223,0.176462788600475,0.103132368065417,0.0302542536519468,0.0809073164127767,-0.224479037337005,-0.195861061336473,0,"TRAIN","P_19"
"20",0.0602759239263833,-0.190608923556283,0.0151706922333688,-0.0836095428094268,-0.109220338286832,0.0283651673234999,0.160859019728377,-0.132967487443238,-0.0154537020716816,-0.138528966112062,0,"TRAIN","P_20"
"21",0.191108109429479,0.243493651272729,-0.0831929785199463,0.0212640631943941,-0.155326357111335,-0.0633776064496487,-0.17376582394354,0.232368446420878,0.128059069393203,0.0244796886108816,0,"TRAIN","P_21"
"22",-0.0408192840404809,0.00774495466612279,-0.217332649976015,-0.0351043979171664,0.184781467076391,-0.12892485735938,-0.0965117965824902,-0.183004644932225,0.115472022211179,0.169305751565844,0,"TRAIN","P_22"
"23",-0.0976310623809695,0.0990219130180776,-0.0195994342211634,-0.0114407436922193,-0.0442094965837896,0.0843295434024185,0.269275299040601,-0.282554080244154,-0.0641007740050554,-0.226942881243303,0,"TRAIN","P_23"
"24",-0.0439396200235933,0.0281737693585455,0.0295002926141024,0.0627107266336679,0.243805928621441,-0.0263998692389578,-0.0614398554898798,-0.306790331145748,-0.050882057286799,0.252058968879282,0,"TRAIN","P_24"
"25",-0.104267550632358,-0.0690906038507819,-0.117376900976524,-0.166198014747351,-0.143754302989691,-0.00463746930472553,-0.291062515694648,-0.00527065503410995,0.196918420260772,0.0489865336567163,0,"TRAIN","P_25"
"26",0.258424154482782,0.33606911636889,-0.185688577592373,-0.335265170317143,-0.0735315829515457,0.191220758948475,-0.0361574129201472,-0.464445296674967,0.32094590133056,-0.539049700368196,1,"TRAIN","P_26"
"27",-0.334342659451067,-0.0674099687021226,-0.0378957644570619,0.0367170560639352,-0.00855119037441909,0.0833213559817523,-0.110447756713256,0.298750547459349,-0.105915046297014,-0.0567152483854443,0,"TRAIN","P_27"
"28",0.0391131741926074,0.127697014715523,-0.231470423517749,-0.0880714631639421,0.264103541849181,-0.0342581463046372,-0.0284115779213607,-0.072018721839413,-0.11421050876379,-0.240697443019599,0,"TRAIN","P_28"
"29",0.117284564999864,0.247672652592883,-0.135953595628962,-0.0657535502687097,0.0193819566629827,-0.0802296819165349,-0.00282830442301929,0.154460965888575,0.201216413872316,-0.236211495939642,0,"TRAIN","P_29"
"30",0.0438409983180463,0.517895861063153,-0.294938998762518,-0.202567219734192,-0.132349712774158,0.426403034012765,0.0671109976246953,-0.459425653330982,0.00897682690992951,0.0434977798722684,1,"TRAIN","P_30"
"31",0.12756389984861,0.169160767458379,0.253809978254139,-0.239388046786189,0.00678949756547809,-0.412395782768726,-0.0164103507995605,-0.119719291571528,-0.53007777268067,-0.297323192935437,1,"TRAIN","P_31"
"32",-0.187802039785311,-0.0193107202649117,-0.242669445462525,0.224943687673658,-0.0121524299029261,-0.26880317972973,-0.0253511366900057,-0.153677952475846,0.063787993742153,0.0638385661877692,0,"TRAIN","P_32"
"33",-0.0267089584376663,-0.269076906144619,0.0252269362099469,-0.0867155375890434,-0.0464911293238401,0.0707208039239049,-0.153123913099989,-0.148002695059404,-0.152534014545381,-0.00842366740107536,0,"TRAIN","P_33"
"34",0.0896868710406125,-0.178613617550582,-0.406358368229121,0.386721475981176,-0.37022634036839,0.0127573036588728,-0.322273381985724,0.0933606191538274,-0.212620711419731,-0.133845410775393,1,"TRAIN","P_34"
"35",0.570851773954928,-0.311406077817082,-0.133053401019424,0.17666069464758,-0.0742439548484981,0.235947986599058,0.00392052158713341,-0.43170363176614,0.309049346018583,0.31620452972129,1,"TRAIN","P_35"
"36",-0.119085892569274,0.33982036774978,0.185450537595898,-0.254221076611429,0.145181740634143,-0.444229430053383,0.128455693367869,0.573129273019731,0.0325571787543595,0.392053457442671,1,"TRAIN","P_36"
"37",-0.184322765097022,-0.187004626728594,-0.0326898409985006,0.0610858011059463,-0.14945340459235,0.191432844847441,0.0521737725939602,-0.095902634318918,0.0400250279344618,-0.19459718442522,0,"TRAIN","P_37"
"38",-0.10568024078384,-0.3662568051368,-0.187785144895315,-0.269960600882769,0.184473133645952,0.566590521018952,-0.113336248788983,-0.334779164753854,0.0905579905956984,-0.395358386915177,1,"TRAIN","P_38"
"39",-0.259310220135376,-0.272025210782886,0.061417167307809,-0.0769455407280475,0.00638077757321298,-0.191346165258437,0.0702956402674317,0.0513796373270452,0.115076110698283,0.108977106632665,0,"TRAIN","P_39"
"40",0.200669882819057,-0.0405824719928205,-0.198955489788204,0.122587166726589,-0.209214091300964,-0.115627135615796,-0.325740970671177,0.843926731497049,0.0956221497617662,0.120987226255238,1,"TRAIN","P_40"
"41",-0.0682550300844014,-0.0836810627952218,-0.0347813905682415,-0.0367340801749378,0.160561654251069,-0.014539789641276,-0.268025991274044,-0.0992967879865319,-0.0915419799275696,0.059154414338991,0,"TRAIN","P_41"
"42",-0.0474620906170458,-0.0608239064458758,0.0205616261810064,0.190162955783308,0.0011201067827642,-0.0477101909928024,0.11101977690123,-0.120309038553387,-0.0977882323786616,0.334749476518482,0,"TRAIN","P_42"
"43",-0.568703102413565,-0.110115679912269,-0.105564517900348,-0.0542133618146181,-0.0786210359074175,-0.0299695683643222,-0.380997502245009,-0.116137919481844,0.0366545631550252,0.184993430972099,1,"TRAIN","P_43"
"44",0.0802870276384056,0.0652735629118979,0.158684922382236,-0.432731003966182,-0.019325309433043,0.42310743778944,0.0246567889116704,-0.0759779959917068,0.208749268203974,-0.712318976875395,1,"TRAIN","P_44"
"45",0.20693108998239,-0.0621258134488016,0.233631098875776,-0.110102264210582,0.121782256057486,-0.2034264463,-0.0952453769277781,0.0166419988963753,0.134181056404486,-0.138211181154475,0,"TRAIN","P_45"
"46",-0.04445362649858,0.29998486302793,0.107890241313726,0.22837950848043,0.669465981889516,-0.437653091270477,0.267742375843227,0.152830407954752,0.119331523776054,0.134496507234871,1,"TRAIN","P_46"
"47",0.595035644713789,-0.378946512937546,0.2671671314165,-0.037872635293752,0.236742747016251,-0.306047460995615,0.112853104248643,-0.338966734241694,-0.21972943469882,-0.154236215632409,1,"TRAIN","P_47"
"48",0.222944682929665,0.101713364943862,0.0286913965828717,-0.281580215785652,-0.284384337253869,0.043057853821665,0.0529635574202985,0.0487894346006215,0.0324412933550775,-0.0648525566793978,0,"TRAIN","P_48"
"49",0.333868082612753,0.267184119671583,0.334738673176616,-0.00820088153705001,-0.358891441952437,0.503113470040262,-0.0119930491782725,0.387498201336712,-0.286466049961746,0.223307364154607,1,"TRAIN","P_49"
"50",-0.0313849467784166,-0.198654223699123,-0.391458772588521,-0.260276501998305,-0.47120835352689,0.260160594247282,0.0335978865623474,0.585834818892181,-0.149495809804648,-0.080575967207551,1,"TRAIN","P_50"
"51",0.452476237900555,-0.103981769643724,0.389186022337526,-0.2953942110762,-0.436385322362185,-0.360195358283818,-0.0836578439921141,0.0831357589922845,0.249892435967922,-0.330304674804211,1,"TRAIN","P_51"
"52",0.0675748472567648,0.0563244470395148,0.0957805241923779,-0.255815521813929,-0.157809893367812,0.0638907209504396,0.136597089935094,0.131440233672038,0.284013669937849,-0.00510253198444843,0,"TRAIN","P_52"
"53",0.166231570765376,-0.100665180943906,0.176606568973511,0.189816149417311,-0.0439366861246526,-0.385512623004615,-0.0421776962466538,0.550789376255125,0.44408670719713,0.284625913482159,1,"TRAIN","P_53"
"54",-0.0267937406897545,0.20708267390728,-0.044572233222425,-0.244229982141405,0.252028825227171,-0.0821103258058429,0.180194429121912,0.161553882993758,0.0494756810367107,0.734788479283452,1,"TRAIN","P_54"
"55",-0.173357501626015,-0.424655684269965,0.0518508520908654,-0.149398806970567,-0.0613833232782781,0.110350146889687,-0.210203915368766,0.0937280906364322,0.258216390851885,-0.704747120849788,1,"TRAIN","P_55"
"56",0.0615994289983064,0.293715022038668,0.168572011403739,0.129677983932197,0.0142138046212494,0.0830866554751992,0.0485374631825835,0.26220651017502,0.119678718969226,0.0993814177345484,0,"TRAIN","P_56"
"57",0.314933612942696,-0.0793125515338033,-0.083368442254141,-0.264196982840076,0.206906334264204,-0.0802495919633657,0.022932683583349,-0.0484160769265145,-0.00928970915265381,-0.0916608388070017,0,"TRAIN","P_57"
"58",-0.519613356795162,0.10413071885705,-0.00949846161529422,-0.282976208720356,0.307154259178787,-0.397729001473635,-0.0335517930798233,0.395388208329678,0.0985275986604393,-0.0549304797314107,1,"TRAIN","P_58"
"59",-0.246955278562382,0.0733545362018049,0.300848406506702,0.0205583937931806,-0.0065749881323427,-0.0208395153749734,0.0265301181934774,-0.0608972790651023,-0.0823136533144861,0.178274826612324,0,"TRAIN","P_59"
"60",0.23921932047233,-0.0181257068179548,0.224650005809963,-0.0625690808519721,0.300330285448581,-0.17096493858844,-0.125644471030682,-0.116360499057919,-0.529007972683758,0.382599166128784,1,"TRAIN","P_60"
"61",0.11634581675753,0.229640014003962,-0.436358053702861,-0.181460828986019,0.310929245315492,-0.117765913717449,-0.0817327848635614,-0.117603776510805,-0.456044674851,0.384141524322331,1,"TRAIN","P_61"
"62",-0.256873458623886,0.220295167062432,-0.264449962880462,0.12401838414371,0.0459776618517935,0.644432180561125,-0.490185784175992,-0.0673047266900539,0.0105717615224421,0.291107109747827,1,"TRAIN","P_62"
"63",0.186078702565283,0.340681673958898,0.0999281858094037,0.189035784918815,0.114677812438458,0.403402062598616,-0.375598567072302,0.0320925926789641,0.279967164620757,-0.262305445503443,1,"TRAIN","P_63"
"64",0.00585573096759617,0.140284378547221,-0.269842361565679,-0.00948277721181512,-0.00688259373418987,-0.208898564334959,0.19257127540186,-0.0950770752970129,0.100224491907284,0.00497496803291142,0,"TRAIN","P_64"
"65",0.208847841247916,0.564429345075041,0.260528585407883,0.0773929366841912,0.262876471504569,-0.165088696870953,0.337382017634809,-0.338177525438368,0.416822172235698,0.226197047624737,1,"TRAIN","P_65"
"66",0.0522839836776257,0.0404595187865198,-0.138595787342638,0.220534093212336,-0.48458744212985,-0.260705668944865,0.334928779862821,0.496825045906007,0.394848199561238,-0.269828703254461,1,"TRAIN","P_66"
"67",0.101462983293459,-0.143367372686043,0.218498158967122,-0.211441729683429,-0.133666377048939,-0.0113114956766367,0.152073988225311,-0.137465552194044,-0.133087242487818,-0.218478283844888,0,"TRAIN","P_67"
"68",-0.0184780610725284,0.22616034001112,-0.494573566596955,-0.747149703558534,-0.0573892411775887,-0.0468072025105357,-0.199784222058952,0.157985159661621,0.171310456469655,0.122469978407025,1,"TRAIN","P_68"
"69",0.216304782778025,0.0468763276003301,0.0982564692385495,0.179274953436106,0.118269235361367,0.328304658643901,-0.155161522794515,-0.398489785380661,0.0681461254134774,-0.194126243237406,1,"TRAIN","P_69"
"70",0.062859607860446,-0.0807365463115275,-0.104690259322524,0.310116414446384,-0.357208856847137,-0.217467910610139,-0.447829518001527,0.164336117915809,0.10773131577298,0.599034512415528,1,"TRAIN","P_70"
"71",-0.00958618591539562,-0.23615115438588,-0.166472197510302,-0.0446628925856203,0.0992995514534414,-0.0145626429002732,0.188462072052062,-0.293549597030506,-0.0923771646339446,-0.0944601451046765,0,"TRAIN","P_71"
"72",-0.0944519750773907,-0.0383614469319582,0.038276566658169,0.155121038202196,0.0201114621013403,-0.19984150188975,0.0286228430923074,0.307330890092999,0.00299785425886512,0.0596024587284774,0,"TRAIN","P_72"
"73",-0.048691957257688,-0.0153576079756021,0.0196751328185201,-0.00759846018627286,0.0460373600944877,-0.0528598614037037,-0.0449083782732487,0.138736099470407,0.227148043690249,-0.393113548867404,0,"TRAIN","P_73"
"74",-0.326113618910313,-0.270796328317374,-0.32163955969736,0.360041448846459,-0.354052247945219,0.0913926339708269,-0.278432752937078,-0.425687815528363,-0.231451637577266,0.011796697974205,1,"TRAIN","P_74"
"75",-0.149722664151341,0.376408701762557,-0.0168427438475192,-0.408376324456185,-0.115624189376831,-0.356636723969132,0.124652735423297,-0.216167055536062,-0.227916122414172,-0.505185914225876,1,"TRAIN","P_75"
"76",0.284270674455911,-0.126645691227168,-0.173160843085498,-0.190082040149719,0.192442915402353,0.326712387148291,-0.163558317348361,-0.730938114691526,-0.305113942828029,0.178726963698864,1,"TRAIN","P_76"
"77",0.117407175712287,-0.391253831330687,-0.0529848076403141,0.663595338352025,0.29797892132774,0.0506499106995761,0.385524833574891,0.256655779667199,0.151956474874169,0.0840467987582088,1,"TRAIN","P_77"
"78",-0.40534564293921,-0.00829568039625883,-0.166464894078672,-0.011874733492732,-0.449981308076531,0.0104123270139098,0.077179716899991,0.108745170757174,0.371119169984013,0.239982693921775,1,"TRAIN","P_78"
"79",0.137216912582517,0.164580870885402,0.00227692537009716,0.233641943894327,-0.0827957293950021,0.428069783374667,-0.0170701346360147,-0.369753379840404,0.0502511095255613,0.617035083472729,1,"TRAIN","P_79"
"80",-0.19421797269024,0.0639666349161416,-0.292407904984429,0.0256338270846754,-0.0902622553985566,0.0748868465889245,-0.130854089744389,0.14067493728362,0.0849941449705511,0.190309235593304,0,"TRAIN","P_80"
"81",-0.0208336866926402,-0.122661483939737,0.234954891959205,0.212865870678797,0.0961900309193879,-0.107001668540761,-0.151128945639357,0.0680676705669612,-0.088513262104243,-0.0122377453371882,0,"TRAIN","P_81"
