"","closeness_zeros","closeness_min","closeness_max","closeness_mean","closeness_sd","betweenness_zeros","betweenness_min","betweenness_max","betweenness_mean","betweenness_sd","edge_betweenness_zeros","edge_betweenness_min","edge_betweenness_max","edge_betweenness_mean","edge_betweenness_sd","page.rank_zeros","page.rank_min","page.rank_max","page.rank_mean","page.rank_sd","eigen_centrality_zeros","eigen_centrality_min","eigen_centrality_max","eigen_centrality_mean","eigen_centrality_sd","authority_score_zeros","authority_score_min","authority_score_max","authority_score_mean","authority_score_sd","strength_zeros","strength_min","strength_max","strength_mean","strength_sd","coreness_score_zeros","coreness_score_min","coreness_score_max","coreness_score_mean","coreness_score_sd","Eweights_zeros","Eweights_min","Eweights_max","Eweights_mean","Eweights_sd","score","id","label"
"1",0,0.540494387169824,0.699907022981694,0.645408601431108,0.0908813029732085,3,0,0,0,0,0,1,1,1,0,0,0.305921379776388,0.386597636795257,0.333333333333333,0.046134830750212,0,0.855548923013612,1,0.90503341641767,0.0822678175586918,0,0.855548923013612,1,0.90503341641767,0.0822678175586917,0,1.42876120279501,1.85015797339964,1.57202112910633,0.240910038857334,0,2,2,2,0,0,0.507873720259857,0.929270490864484,0.786010564553165,0.240910038857334,"1","P_1","TRAIN"
"2",0,0.66545302982458,0.756315764059616,0.702207622801768,0.0478525688611766,3,0,0,0,0,0,1,1,1,0,0,0.311247143108292,0.34885595362032,0.333333333333333,0.0196447447115303,0,0.91606418554481,1,0.966248113298356,0.0443149434944086,0,0.91606418554481,1,0.966248113298357,0.0443149434944084,0,1.32219907017722,1.50273566304689,1.42836660221222,0.0943754333460552,0,2,2,2,0,0,0.639814240271446,0.820350833141111,0.714183301106111,0.0943754333460552,"1","P_2","TRAIN"
"3",0,1.36398090943931,2.27462108414652,1.67185323137484,0.522052595557229,2,0,1,0.333333333333333,0.577350269189626,1,0,2,1.33333333333333,1.15470053837925,0,0.243665432080166,0.379855510175728,0.333333333333333,0.0776730293867609,0,0.667873864535506,1,0.887973046251503,0.190621738812863,0,0.667873864535507,1,0.887973046251503,0.190621738812863,0,0.439633663369132,0.733148091061677,0.633006825310558,0.167501700487937,0,2,2,2,0,0,0.21636214690416,0.509876574596705,0.316503412655279,0.167501700487937,"0","P_3","TRAIN"
"4",0,0.601596779911066,0.776534401847386,0.672127513194637,0.0922577276933012,3,0,0,0,0,0,1,1,1,0,0,0.290490087437922,0.36435894729471,0.333333333333333,0.0383261585934684,0,0.835935954468655,1,0.93462180112235,0.0869557491446517,0,0.835935954468655,1,0.93462180112235,0.0869557491446515,0,1.2877729532922,1.66224293977742,1.50559891178314,0.194587677305205,0,2,2,2,0,0,0.596155427897291,0.970625414382513,0.752799455891571,0.194587677305205,"1","P_4","TRAIN"
"5",0,0.94519729913348,1.62554134638918,1.23299867665092,0.35205831815359,2,0,1,0.333333333333333,0.577350269189626,1,0,2,1.33333333333333,1.15470053837925,0,0.251176238244791,0.405406262907335,0.333333333333333,0.0776079436813381,0,0.678874975449102,1,0.867834280703976,0.167926930248703,0,0.678874975449102,1,0.867834280703976,0.167926930248703,0,0.615179676740491,1.0579801708244,0.85316081040784,0.223255115941586,0,2,2,2,0,0,0.221761044787361,0.664561538871269,0.42658040520392,0.223255115941586,"0","P_5","TRAIN"
"6",0,0.518134372388468,0.867931332054977,0.74966903703601,0.200530422976011,3,0,0,0,0,0,1,1,1,0,0,0.277128851029384,0.444401738649404,0.333333333333333,0.0961903959311683,0,0.756159991903496,1,0.838782842353865,0.139632683243618,0,0.756159991903497,1,0.838782842353866,0.139632683243617,0,1.1521648810999,1.93000127629104,1.41366446248782,0.447173205469431,0,2,2,2,0,0,0.190495417440687,0.968331812631828,0.706832231243909,0.447173205469431,"1","P_6","TRAIN"
"7",0,0.535292362171811,0.766305358392457,0.676412608471437,0.123733356030721,3,0,0,0,0,0,1,1,1,0,0,0.29160347847067,0.403507681990659,0.333333333333333,0.0611347250896473,0,0.805733947745574,1,0.882371317063891,0.103416829426907,0,0.805733947745574,1,0.882371317063891,0.103416829426907,0,1.3049628180831,1.8681379946143,1.51580219671592,0.307095257801174,0,2,2,2,0,0,0.405565300459579,0.968740476990783,0.757901098357961,0.307095257801174,"1","P_7","TRAIN"
"8",0,0.7579458137202,1.38192628268477,1.06421991818788,0.312147287092718,2,0,1,0.333333333333333,0.577350269189626,1,0,2,1.33333333333333,1.15470053837925,0,0.251996166812866,0.431004963816659,0.333333333333333,0.0906153871365221,0,0.675371771177697,1,0.845784088006896,0.162919042423798,0,0.675371771177697,1,0.845784088006896,0.162919042423798,0,0.723627600494886,1.31935552898133,0.997614096290401,0.300721368866766,0,2,2,2,0,0,0.17706561545427,0.772793543940715,0.4988070481452,0.300721368866766,"0","P_8","TRAIN"
"9",0,0.59963538855138,0.950629496137871,0.817645047797924,0.190318629559465,3,0,0,0,0,0,1,1,1,0,0,0.280488349629803,0.426438143282617,0.333333333333333,0.0808762992095243,0,0.766409407161143,1,0.856252531164523,0.125779171803345,0,0.766409407161143,1,0.856252531164523,0.125779171803345,0,1.05193453817992,1.66768009209035,1.27581295922354,0.340515494897268,0,2,2,2,0,0,0.246039346744949,0.861784900655385,0.637906479611768,0.340515494897268,"1","P_9","TRAIN"
"10",0,0.641385669084537,0.945226228585007,0.783348868266334,0.152896048868925,3,0,0,0,0,0,1,1,1,0,0,0.276534634882006,0.39073379997471,0.333333333333333,0.0571019607428993,0,0.76906472762694,1,0.894445832876062,0.116737335985835,0,0.769064727626941,1,0.894445832876062,0.116737335985835,0,1.05794779044271,1.55912432753186,1.30898061000966,0.250589451511836,0,2,2,2,0,0,0.404346587482625,0.905523124571777,0.654490305004828,0.250589451511836,"1","P_10","TRAIN"
"11",0,0.548145040546472,0.782598667182148,0.684036280498885,0.121602665371477,3,0,0,0,0,0,1,1,1,0,0,0.289704448616149,0.399500274891957,0.333333333333333,0.0582645164018186,0,0.802532258942148,1,0.88701057528783,0.101774454873691,0,0.802532258942148,1,0.88701057528783,0.101774454873691,0,1.27779415163156,1.82433466697619,1.49612977701886,0.289361495712825,0,2,2,2,0,0,0.419859998552102,0.966400513896738,0.748064888509432,0.289361495712825,"1","P_11","TRAIN"
